Time,Execution Time,,Processor,RAM Size
Thu Nov 26 16:36:15 2020,0.9898068904876709,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:19 2020,1.130990982055664,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:21 2020,0.9809441566467285,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:23 2020,0.9422898292541504,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:25 2020,0.9842650890350342,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:27 2020,1.012563943862915,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:29 2020,1.0226550102233887,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:31 2020,1.2244369983673096,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:33 2020,1.039726972579956,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:35 2020,0.9238901138305664,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:37 2020,1.023395061,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:39 2020,0.9228591918945312,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:41 2020,1.0228190422058105,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:43 2020,1.033949851989746,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:45 2020,1.032775879,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:47 2020,1.0244059562683105,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:49 2020,0.9814388751983643,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:52 2020,1.0773169994354248,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:54 2020,1.0182812213897705,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:56 2020,1.0054409503936768,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:58 2020,0.8900651931762695,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:37:00 2020,1.0795478820800781,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:37:02 2020,1.0025599002838135,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:37:04 2020,1.024733066558838,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:37:06 2020,1.0214989185333252,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:37:08 2020,1.0298259258270264,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:37:10 2020,1.0307579040527344,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:37:12 2020,1.0253901481628418,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
